date,username,link,clean_tweet,label,tweet
2022-12-20 19:45:51,yayapunyasaya,https://twitter.com/yayapunyasaya/status/1605288388122533889,kocakk jadi patok menang pildun gantung main club apa begitu,0,@rismadwip @SiaranBolaLive kocakk🤣🤣 jadi patokan menang pildun tergantung main club apa gt ya🤭🤭
2022-12-20 19:45:39,alif2915,https://twitter.com/alif2915/status/1605288338604580864,bangsa kolombia rakyat nya tidak ada pernah pegang pildun nya iri,-1,@PorosHalangID Bangsa kolombia rakyat nya gak ada yang pernah megang pildun maka nya ngiri 🤣🤣🤣
2022-12-20 19:35:12,dingogreen12,https://twitter.com/dingogreen12/status/1605285710449512449,kondisi tugu pahlawan indonesia juara pildun misale,0,Kondisi tugu pahlawan ketika indonesia juara pildun #misale 😫
2022-12-20 19:33:37,Adhelukke48,https://twitter.com/Adhelukke48/status/1605285309863690240,gol minimal tapi apa daya cuma biji gol cetak bang do lama pildun,-1,@mrbintang2020 @idextratime 3 gol lah ya minimal tapi apa daya cuma sebiji gol yang dicetak bang do selama pildun  https://t.co/EqYmRKLTcM
2022-12-20 19:30:32,starvingphobia,https://twitter.com/starvingphobia/status/1605284535653974017,sisa pildun tidak bisa hilang belum bisa tidur jam gin,-1,"sisaan pildun masih gabisa ilang, blum bisa tidur jam segini"
2022-12-20 19:27:49,maplespetal,https://twitter.com/maplespetal/status/1605283852074700800,finally safe to tweet at this hour tidak ada orang soal pildun sudah kelar,0,Finally safe to tweet at this hour karena gak ada orang soalnya pildun udah kelar
2022-12-20 19:26:08,muhfuadrahman,https://twitter.com/muhfuadrahman/status/1605283428009549824,agak susah reset pola tidur beres pildun,0,agak susah sih ini reset pola tidur beres pildun
2022-12-20 19:25:33,yogialfandi09,https://twitter.com/yogialfandi09/status/1605283279577710593,rehat pildun wkwkwk,0,Rehat setelah pildun. Wkwkwk🤣  https://t.co/ms4bJLCDiN
2022-12-20 19:23:51,mohabygael,https://twitter.com/mohabygael/status/1605282854812143616,pe mbappe wes talah ojok mbesengut ngono awak iki jek enom 24 tahun balas pildun ngarep pe,1,"Pe, Mbappe, wes talah ojok mbesengut ngono! Awakmu iki jek enom, 24 tahun. Bales pildun ngarep, Pe 🔥😈"
2022-12-20 19:22:28,nugrahaaarmdhn,https://twitter.com/nugrahaaarmdhn/status/1605282502943248384,pilpres sama pildun seru mana ya,0,Pilpres sama pildun seruan mana yak ?
2022-12-20 19:19:23,Bengbeng1121,https://twitter.com/Bengbeng1121/status/1605281726921871361,julid amat akun sini fb ig kayak panas amat messi bisa dapat pildun sdgkan ronaldo tidak bisa messi 2x masuk final 2x lihat lsg piala nya 1x bisa pegang cium angkat hore ramai tapi ronaldo tidak pernah bisa dari segi gol dari segi prestasi messi unggul,1,"@realmadridindo1 Julid amat ini akun y, g di sini g di fb g di ig, kayanya panas amat Messi bs dpt pildun sdgkan dodo gbs, Messi 2x masuk final 2x liat lsg piala nya, 1x bs pegang cium angkat hore rame* tp dodo tdk prnh bs 😂🤣, dr segi gol dr segi prestasi pun Messi yg unggul 🤭"
2022-12-20 19:15:16,jxxn197,https://twitter.com/jxxn197/status/1605280693495353345,juga habis bilang gin sama teman karena bikin story pa final pildun kemarin kamu ko tiba suka messi saja jawab anjing sudah lama memang perlu apa2 kalau suka terus public anjing banget pdhl deh jaman messi barca cowo ngomong-ngomong,0,"@Askrlfess gw jg abis dibilang gini ama temen gegara bikin story pas final pildun kemaren ""lu ko tiba2 suka messi aja"", ya gw jawab lah ""lah anjir uda lama, emng perlu ya apa2 kalo gw suka trs di public"" anjir bgt pdhl dah dari jaman messi di barca, itu cowo btw"
2022-12-20 19:14:06,RDaibchtr,https://twitter.com/RDaibchtr/status/1605280399357186048,mau balik awal pildun baru mulai mau langsung taruh 99999999999999999999999999999 triliun milih argentina terus,0,"@semestasains mau balik ke awal pildun baru mulai, mau langsung taruhan 99999999999999999999999999999 triliun milih argentina terus"
2022-12-20 19:08:22,ozywes,https://twitter.com/ozywes/status/1605278956542111745,semua karena pildun rusak jam tidur,-1,Ini semua karna pildun! rusak jam tidur
2022-12-20 19:08:00,rajamangaraaa,https://twitter.com/rajamangaraaa/status/1605278865215361024,putus kutu alias memang sudah cocok jadi lautaro pea pildun kemarin,-1,pemutus kutukan alias emg udah cocok jd lautaro yg pea di pildun kemarin  https://t.co/OKdBsmwtKp
2022-12-20 19:06:35,adpsmart,https://twitter.com/adpsmart/status/1605278507982290945,sejak liga sudah padat pildun undur gara gara covid jadi tidak ada waktu ada piala konfederasi,-1,"@mmamaww @onlyvvan @Forky_toystory0 @idextratime Sejak liga udah padat,dan pildun diundur gara gara covid jadi gak ada waktu lagi untuk mengadakan piala konfederasi"
2022-12-20 19:03:50,mflhprtm,https://twitter.com/mflhprtm/status/1605277816479551488,hasil pildun kemarin yaa perut buncit gara konsumsi uang haram,-1,Hasil dari pildun kemarin yaa perut buncit gara” konsumsi uang haram
2022-12-20 18:53:12,semiloconn,https://twitter.com/semiloconn/status/1605275141650649088,hari final tapi sudah post itu pegang pildun ngadi2 ini berita,-1,"@kegblgnunfaedh sehari sebelum final tapi uda post tu megang pildun, ngadi² ni berita"
2022-12-20 18:48:44,ChocoRegall,https://twitter.com/ChocoRegall/status/1605274016427966464,lahhhh pildun syuda kelar,0,@pxndv14th Lahhhh pildun kan syuda kelar
2022-12-20 18:41:26,kresna8039,https://twitter.com/kresna8039/status/1605272176789426176,eusebio jangan lupa leting nya sir bobby charlton jaman pildun 1966,0,@AriefSyuhada_ @AriJancuk_ @idextratime @jefrinichol Eusebio jangan lupa. Letingan nya Sir Bobby Charlton jaman Pildun 1966
2022-12-20 18:39:46,aquraquat,https://twitter.com/aquraquat/status/1605271759439425537,siap salah kak hypenya pa pildun doang emang nanti aff hypenya pa aff doang siap salah kok biar si paling suhu bola neng ygy,-1,Siap salah kak  hypenya pas pildun doang emang. Ntar aff juga hypenya pas aff doang  Siap salah kok🤩 Biar si paling suhu bola seneng ygy
2022-12-20 18:33:04,dinefluff,https://twitter.com/dinefluff/status/1605270071982829569,debat kakak adik karena beda dukung pildun,-1,@convomf perdebatan kaka adik krn beda dukungan pildun 😭☝️  https://t.co/XpAs2hs2By
2022-12-20 18:30:57,alvdon_zz,https://twitter.com/alvdon_zz/status/1605269539905994753,apa mau harap kaum 1908blok iyain saja sudah soal main beban semua pildun buat ngehibur diri saja kasihan,-1,"@_eIpatron @intermilanstory @registaco apa yang mau diharapkan dari kaum 1908blok? 🤷‍♂  Iyain aja udah, soalnya pemain mereka beban semua di Pildun. Yang ini buat ngehibur diri aja, kesian."
2022-12-20 18:28:48,barlianutomo,https://twitter.com/barlianutomo/status/1605269000229097472,kiper baik panjang pildun,1,Kiper terbaik sepanjang pildun
2022-12-20 18:26:10,mmiqballl,https://twitter.com/mmiqballl/status/1605268337709436929,sudah neng menang taruh pildun eh bahkan diingetin kalah klub sayang,-1,@idextratime udah seneng menang taruhan pildun eh malah diingetin kekalahan klub kesayangan😭
2022-12-20 18:25:56,Laedil2,https://twitter.com/Laedil2/status/1605268278792065024,tapi sedih tahun ayah tidak sehat pildun belum tapi senang sudah jadi onty ponakan mirip mirip tahun 2010 ramenya messi ronaldo tahun akhir main,-1,"Tapi sedih juga, tahun ini ayah ga sesehat pildun sebelum-sebelumnya, tp senang juga udh jadi onty dengan 3 ponakan. Menurut gua ini mirip-mirip tahun 2010 ya ramenya, apalagi Messi, Ronaldo tahun terakhir main"
2022-12-20 18:24:56,gefjuns,https://twitter.com/gefjuns/status/1605268024407236628,iya iya bang kamu sudah tua sudah lihat prancis juara pildun kali saking biasa prancis menang pildun lanjut paling kamu lebih baik tidur tidak perlu nonton karena sudah saking biasa hmm,-1,@SamFerkyFers10 @Lustinlife2 @YonoBakrie iya iya bang lu udah tua udah lihat prancis juara pildun dua kali saking terbiasanya prancis menang pildun selanjutnya pun paling lu mending tidur ga perlu nonton karna udah saking TERBIASA hmm
2022-12-20 18:23:11,ilhhhaaaammmmm,https://twitter.com/ilhhhaaaammmmm/status/1605267587339677697,momen pildun 2002 ulang,0,@danidanii55 @idextratime apakah momen setelah pildun 2002 terulang kembali?😂
2022-12-20 18:18:51,201rb,https://twitter.com/201rb/status/1605266493583024128,tetap mahal kulit ayam impor langsung prancis kemarin baru ada pildun prancis kalah jadi harga naik perintah kecewa,-1,"@alahsokap tetap mahal, karena kulit ayamnya di impor langsung dari prancis, karena kemarin baru ada pildun dan prancis kalah jadinya harga naik karena pemerintah kecewa"
2022-12-20 18:16:10,DonNanad_,https://twitter.com/DonNanad_/status/1605265818392354816,pildun tlah selesai sekarang waktu pikir bagaimana cara henti,-1,"Pildun tlah selesai, sekarang waktunya berpikir gmana caranya menghentikan dia ini. 🤣🤣🤣"
2022-12-20 18:14:58,joonfa612,https://twitter.com/joonfa612/status/1605265515806879744,pdhl rakyat argentina deh doain kalah loh inflasi tinggi 72 tutup menang pildun,-1,"@idextratime Pdhl rakyat Argentina dah doain mereka kalah loh, inflasi tinggi (72%) ketutup menang pildun"
2022-12-20 18:13:47,rensthaetic,https://twitter.com/rensthaetic/status/1605265220816891904,kaya memang bliau lagi sibuk kuliah sampai tidak ikut nonton pildun kemarin smngt kuliah papa ddongsik,-1,kykny emg bliau lgi sibuk kuliah sampe ga ikutan nonton pildun kan kemaren? smngt kuliahnya papa ddongsik😔💖  https://t.co/xk025suYJa
2022-12-20 18:08:47,jippooo_,https://twitter.com/jippooo_/status/1605263961267789824,kalau nanyangin pildun kemarin rcti bisa jadi ada neh gimmick seperti gin pakai master joe sandy,-1,"Kalo yg nanyangin pildun kmrn rcti, bisa jadi ada neh gimmick kek gini. Pake Master Joe Sandy   https://t.co/CJy0twivwI"
2022-12-20 18:08:02,alfiannz,https://twitter.com/alfiannz/status/1605263772616359936,ronaldo nazario adik lima boyong madrid inter moncer gol pildun 2002 jelma sbg roh los galacticos juara lah liga sama intercontinental,1,@garistengah_id Ronaldo Nazario de Lima. Diboyong Madrid dari Inter setelah moncer dengan 8 gol di Pildun 2002. Menjelma sbg roh Los Galacticos yg menjuarai la liga sama intercontinental
2022-12-20 18:07:37,joonfa612,https://twitter.com/joonfa612/status/1605263670199844865,mbappe gendong satu negara main beringas benar agak sakit lihat ujung2ny kalah juga lebih sakit lihat govt argentina lebih sibuk ngurusin pildun pdhl negara hampir hiperinflasi,-1,"@rrraaihan Mbappe gendong satu negara wkwk mainnya beringas bener, agak sakit liat ujung²ny kalah jg, lebih sakit lagi liat govt argentina lebih sibuk ngurusin pildun pdhl negaranya hampir hiperinflasi."
2022-12-20 18:06:14,imamminaja68,https://twitter.com/imamminaja68/status/1605263319224684545,final pildun apa perlu macam true sight,-1,"Ini final Pildun apa perlu semacam ""True Sight"" ya"
2022-12-20 18:04:29,Febrianrmdhn,https://twitter.com/Febrianrmdhn/status/1605262878113554432,timnas prancis punya track record buruk soal hub ruang ganti main ingat pildun 2010 prancis latih domenech dmn ruang ganti kacau balau gara2 latih main konflik kalau mau adem bujuk zidane latih prancis spesialis nurunin ego2 main bsr,-1,"@SeputarMadrid @Romain_Molina timnas prancis ini punya track record buruk utk soal hub ruang ganti pemain.ingat pildun 2010 ketika prancis dilatih domenech dmn ruang ganti kacau balau gara2 pelatih &amp; pemain konflik.klo mau adem bujuk zidane latih prancis,dia spesialis nurunin ego2 pemain bsr"
2022-12-20 17:59:00,xauuullllllx,https://twitter.com/xauuullllllx/status/1605261500033437696,closingan pildun,0,Closingan sebelum pildun  https://t.co/Oal8HkjWt1
2022-12-20 17:57:20,fckgeralt,https://twitter.com/fckgeralt/status/1605261081060208640,ko balik jadi 23 main lagi pildun saja ttep 26 main why,-1,@vocketfc Ko balik jdi 23 pemain lgi? Pildun aja ttep 26 pemain. Why??
2022-12-20 17:54:58,ogieddieg,https://twitter.com/ogieddieg/status/1605260484147818498,mulai hitung beberapa tahun belakang bukan ngandelin pa pildun doang,0,"@ibnuachmad55 @SiaranBolaLive @433 Ini dimulai dari perhitungannya dari beberapa tahun ke belakang, bukan dari ngandelin pas PilDun doang.."
2022-12-20 17:54:49,jinnjunnie,https://twitter.com/jinnjunnie/status/1605260448416206848,aaaaa sepi bngtt ngerasa sepi pa pildun kelarrr pdhl ngalihin kabar jin wajib militer karena pildun tapi sudah selesaiii,1,aaaaa sepi bngtt. ngerasa sepi pas pildun kelarrr😭😭 pdhl ngalihin kabar jin wamil karna pildun... tp udh selesaiii😭😭😭
2022-12-20 17:52:48,D13zzy,https://twitter.com/D13zzy/status/1605259941463592960,panjang cing intinye dia nonton bola sudah lama terus teman temennye nonton bola pa pildun hype kasih tahu mane aje main bola ganteng,1,"@xxiv101 @taurunians @purwoputraa panjang cing, intinye die nonton bola udeh lama terus temen temennye yang nonton bola pas pildun hype dikasih tau mane aje pemain bola yang ganteng"
2022-12-20 17:51:56,endhansfaqhot_,https://twitter.com/endhansfaqhot_/status/1605259722290270208,solusi instan biar tidak ot nonton siar ulang final pildun,0,solusi instan biar ga ot nonton siaran ulang final pildun
2022-12-20 17:51:30,SipalingWinxx,https://twitter.com/SipalingWinxx/status/1605259613670367233,trauma nge rt2 inget banget lagi nge rt nonton pildun tiba akun keluar sendiri,-1,"Trauma w nge rt2, inget banget lg nge rt sambil nnton pildun tiba2 akun keluar sendiri wkwk"
2022-12-20 17:48:24,ordinary__jim,https://twitter.com/ordinary__jim/status/1605258833949265922,loh belum tdr sudah tidak ada pildun,0,@iciocaica @SiaranBolaLive loh blm tdr? kan udah gada pildun
2022-12-20 17:44:47,yogaa_____,https://twitter.com/yogaa_____/status/1605257923382218752,tunggu hari libur nasional indonesia karena indo juara pildun,-1,Masih menunggu hari libur nasional indonesia karna indo juara pildun.
2022-12-20 17:43:39,Khairunnisayan,https://twitter.com/Khairunnisayan/status/1605257638312554496,semenjak pildun kerja begadang saja gatau besok aktifitas padat,-1,Semenjak pildun kerjaanku begadang aja lah  Gatau besok aktifitas padat🥲
2022-12-20 17:41:48,codename_andre,https://twitter.com/codename_andre/status/1605257171654291456,ada debatin goat instagram lama pildun aguerokuntul semenjak jadi anggur jadi keyboard warrior,0,"@huum_7 @PorosHalangID Ada, debatin goat di Instagram selama pildun wkwk aguerokuntul semenjak jadi pengangguran, kan jadi keyboard warrior dia 🤣"
2022-12-20 17:41:20,cloudsninee,https://twitter.com/cloudsninee/status/1605257053810720768,soale pildun nya udahan,0,@gooddayfresh_ Soale pildun nya udahan?
2022-12-20 17:41:09,fakhrikhairi_sr,https://twitter.com/fakhrikhairi_sr/status/1605257006738051073,kalau gelar tim tidak bisa jadi tolak ukur messi bisa dapat pildun 10 main dukung coba 2014 coba mbape solo rank ronaldo cuma main babak dua,0,"Kalau gelar tim itu gak bisa jadi tolak ukur, messi bisa dapet pildun karena 10 pemainnya mendukung, coba 2014??  Coba Mbape solo rank??? Ronaldo Cuma main babak kedua??"
2022-12-20 17:39:21,RadityaaDicky,https://twitter.com/RadityaaDicky/status/1605256556253024256,kocak pasang foto kalah taroan menang pildun,0,Kocak sih ini @tokopedia pasang foto @CoachJustinL karena kalah taroan pemenang pildun 🤣🤣🤣  https://t.co/eRe3PjDan2
2022-12-20 17:34:02,ChelseaNewsID,https://twitter.com/ChelseaNewsID/status/1605255214625611776,chelsea menang atas brentford laga sahabat tutup main laga pildun akademi libat havertz kabar cetak hat trick cfc,1,Chelsea menang 5-1 atas Brentford di laga persahabatan tertutup. Pemain yang berlaga di Pildun dan akademi terlibat. Havertz kabarnya mencetak hat-trick. #CFC
2022-12-20 17:32:30,feelakward,https://twitter.com/feelakward/status/1605254832046370816,finally saja sampai sekarang ikut neng mreka negara sendiri prasaan beberapa hari kemarin pantengin latih argentina yutub lama pildun sekarang hilang world cup baik gracias,1,"@ID_Albiceleste @TyCSports Finally, gua aja sampe sekarang masih ikut seneng apalagi mreka yg negaranya sendiri. Prasaan beberapa hari kemarin masih pantengin latihan argentina di yutub selama pildun,skrg hilang, world cup terbaik,gracias"
2022-12-20 17:27:59,intisarijeruk,https://twitter.com/intisarijeruk/status/1605253693040754688,aamiin yaallah we jangan2 2026 nonton pildun langsung manifesting,1,@weaupon AAMIIN YAALLAH WE JANGAN2 2026 KITA NONTON PILDUN SECARA LANGSUNG??😭😭🙏🏻🙏🏻🙏🏻 manifesting
2022-12-20 17:25:40,besokparti,https://twitter.com/besokparti/status/1605253110418800640,pildun sudah kelar apa yaa,0,"pildun udah kelar, apa lagi yaa"
2022-12-20 17:25:36,aldinnsykt,https://twitter.com/aldinnsykt/status/1605253092806918144,the best final world cup qatar 2022 the best euforia world cup south africa 2010 merch pildun minimarket ge siga marjan jeng kurma bulan puasa rea,1,"The best final world cup, Qatar 2022. The best euforia world cup, South Africa 2010.  Merch pildun di minimarket ges siga marjan jeng kurma dibulan puasa, rea!  https://t.co/usWrr0lFdL"
